seed,edge_idx,x_eval,activation
42,0,-0.5879396796226501,0.5715669989585876
42,1,-0.5879396796226501,0.36034202575683594
42,0,-0.5778894424438477,0.5034137964248657
42,1,-0.5778894424438477,0.3601551353931427
42,0,-0.5678392052650452,0.4367920160293579
42,1,-0.5678392052650452,0.35999777913093567
42,0,-0.5577889680862427,0.3719370365142822
42,1,-0.5577889680862427,0.3598734736442566
42,0,-0.5477386713027954,0.3090839982032776
42,1,-0.5477386713027954,0.35978540778160095
42,0,-0.5376884341239929,0.2484688013792038
42,1,-0.5376884341239929,0.35973721742630005
42,0,-0.5276381969451904,0.19032657146453857
42,1,-0.5276381969451904,0.3597322404384613
42,0,-0.5175879597663879,0.13489268720149994
42,1,-0.5175879597663879,0.3597739040851593
42,0,-0.5075376629829407,0.08240222930908203
42,1,-0.5075376629829407,0.35986557602882385
42,0,-0.4974874258041382,0.03309030830860138
42,1,-0.4974874258041382,0.36001095175743103
42,0,-0.4874371886253357,-0.012922167778015137
42,1,-0.4874371886253357,0.36022430658340454
42,0,-0.4773869216442108,-0.05573359131813049
42,1,-0.4773869216442108,0.3605409562587738
42,0,-0.4673366844654083,-0.09546731412410736
42,1,-0.4673366844654083,0.3609989285469055
42,0,-0.45728641748428345,-0.1322472244501114
42,1,-0.45728641748428345,0.36163583397865295
42,0,-0.44723618030548096,-0.16619667410850525
42,1,-0.44723618030548096,0.3624897599220276
42,0,-0.43718594312667847,-0.19743935763835907
42,1,-0.43718594312667847,0.3635983467102051
42,0,-0.4271356761455536,-0.2260989546775818
42,1,-0.4271356761455536,0.3649994432926178
42,0,-0.4170854389667511,-0.25229892134666443
42,1,-0.4170854389667511,0.36673104763031006
42,0,-0.4070351719856262,-0.2761630415916443
42,1,-0.4070351719856262,0.36883091926574707
42,0,-0.39698493480682373,-0.2978147268295288
42,1,-0.39698493480682373,0.37133681774139404
42,0,-0.38693466782569885,-0.3173776865005493
42,1,-0.38693466782569885,0.37428659200668335
42,0,-0.37688443064689636,-0.3349754810333252
42,1,-0.37688443064689636,0.3777181804180145
42,0,-0.3668341636657715,-0.350731760263443
42,1,-0.3668341636657715,0.38166940212249756
42,0,-0.356783926486969,-0.3647700250148773
42,1,-0.356783926486969,0.3861779570579529
42,0,-0.3467336595058441,-0.3772139549255371
42,1,-0.3467336595058441,0.3912818431854248
42,0,-0.3366834223270416,-0.38818714022636414
42,1,-0.3366834223270416,0.39701879024505615
42,0,-0.32663315534591675,-0.39781320095062256
42,1,-0.32663315534591675,0.40342676639556885
42,0,-0.31658291816711426,-0.406215637922287
42,1,-0.31658291816711426,0.4105435013771057
42,0,-0.3065326511859894,-0.41351819038391113
42,1,-0.3065326511859894,0.41840681433677673
42,0,-0.2964824140071869,-0.419844388961792
42,1,-0.2964824140071869,0.42705464363098145
42,0,-0.286432147026062,-0.42531776428222656
42,1,-0.286432147026062,0.43652471899986267
42,0,-0.2763819098472595,-0.43006205558776855
42,1,-0.2763819098472595,0.44685494899749756
42,0,-0.26633167266845703,-0.43420079350471497
42,1,-0.26633167266845703,0.4580830931663513
42,0,-0.25628140568733215,-0.4378575086593628
42,1,-0.25628140568733215,0.4702471196651459
42,0,-0.24623115360736847,-0.441155344247818
42,1,-0.24623115360736847,0.4833837151527405
42,0,-0.23618090152740479,-0.4441850781440735
42,1,-0.23618090152740479,0.4974748492240906
42,0,-0.2261306494474411,-0.4469938278198242
42,1,-0.2261306494474411,0.5124276280403137
42,0,-0.21608039736747742,-0.44962528347969055
42,1,-0.21608039736747742,0.5281434655189514
42,0,-0.20603014528751373,-0.4521231949329376
42,1,-0.20603014528751373,0.5445235967636108
42,0,-0.19597989320755005,-0.454531192779541
42,1,-0.19597989320755005,0.5614692568778992
42,0,-0.18592964112758636,-0.45689308643341064
42,1,-0.18592964112758636,0.5788819789886475
42,0,-0.17587940394878387,-0.4592525362968445
42,1,-0.17587940394878387,0.5966629981994629
42,0,-0.1658291518688202,-0.46165329217910767
42,1,-0.1658291518688202,0.6147136092185974
42,0,-0.1557788997888565,-0.46413886547088623
42,1,-0.1557788997888565,0.6329351663589478
42,0,-0.14572864770889282,-0.4667532444000244
42,1,-0.14572864770889282,0.6512290835380554
42,0,-0.13567839562892914,-0.46953994035720825
42,1,-0.13567839562892914,0.669496476650238
42,0,-0.12562814354896545,-0.4725428521633148
42,1,-0.12562814354896545,0.687639057636261
42,0,-0.11557789146900177,-0.47580552101135254
42,1,-0.11557789146900177,0.7055578827857971
42,0,-0.10552763938903809,-0.47937172651290894
42,1,-0.10552763938903809,0.7231543064117432
42,0,-0.0954773873090744,-0.48328515887260437
42,1,-0.0954773873090744,0.7403296232223511
42,0,-0.08542713522911072,-0.4875895380973816
42,1,-0.08542713522911072,0.7569854259490967
42,0,-0.07537688314914703,-0.49232858419418335
42,1,-0.07537688314914703,0.7730227708816528
42,0,-0.06532663106918335,-0.49754598736763
42,1,-0.06532663106918335,0.788343071937561
42,0,-0.055276382714509964,-0.5032854676246643
42,1,-0.055276382714509964,0.8028477430343628
42,0,-0.04522613063454628,-0.509590744972229
42,1,-0.04522613063454628,0.8164379596710205
42,0,-0.035175878554582596,-0.5165054798126221
42,1,-0.035175878554582596,0.8290152549743652
42,0,-0.02512562833726406,-0.5240734219551086
42,1,-0.02512562833726406,0.8404807448387146
42,0,-0.015075377188622952,-0.5323383212089539
42,1,-0.015075377188622952,0.8507359027862549
42,0,-0.005025125574320555,-0.5413438677787781
42,1,-0.005025125574320555,0.8596821427345276
42,0,0.005025125574320555,-0.5511314868927002
42,1,0.005025125574320555,0.867224395275116
42,0,0.015075377188622952,-0.5616914629936218
42,1,0.015075377188622952,0.8733542561531067
42,0,0.02512562833726406,-0.5729628205299377
42,1,0.02512562833726406,0.8781502842903137
42,0,0.035175878554582596,-0.5848823189735413
42,1,0.035175878554582596,0.8816944360733032
42,0,0.04522613063454628,-0.5973866581916809
42,1,0.04522613063454628,0.8840686678886414
42,0,0.055276382714509964,-0.6104128956794739
42,1,0.055276382714509964,0.8853550553321838
42,0,0.06532663106918335,-0.6238974928855896
42,1,0.06532663106918335,0.8856356143951416
42,0,0.07537688314914703,-0.6377773880958557
42,1,0.07537688314914703,0.8849924206733704
42,0,0.08542713522911072,-0.651989221572876
42,1,0.08542713522911072,0.883507490158081
42,0,0.0954773873090744,-0.6664700508117676
42,1,0.0954773873090744,0.8812629580497742
42,0,0.10552763938903809,-0.6811564564704895
42,1,0.10552763938903809,0.8783407211303711
42,0,0.11557789146900177,-0.6959852576255798
42,1,0.11557789146900177,0.8748230338096619
42,0,0.12562814354896545,-0.7108930945396423
42,1,0.12562814354896545,0.8707915544509888
42,0,0.13567839562892914,-0.7258170247077942
42,1,0.13567839562892914,0.866328775882721
42,0,0.14572864770889282,-0.7406937479972839
42,1,0.14572864770889282,0.861516535282135
42,0,0.1557788997888565,-0.7554599642753601
42,1,0.1557788997888565,0.8564366698265076
42,0,0.1658291518688202,-0.7700525522232056
42,1,0.1658291518688202,0.8511716723442078
42,0,0.17587940394878387,-0.7844081521034241
42,1,0.17587940394878387,0.8458031415939331
42,0,0.18592964112758636,-0.7984634041786194
42,1,0.18592964112758636,0.8404134511947632
42,0,0.19597989320755005,-0.8121554851531982
42,1,0.19597989320755005,0.8350843787193298
42,0,0.20603014528751373,-0.8254210352897644
42,1,0.20603014528751373,0.8298981189727783
42,0,0.21608039736747742,-0.8381968140602112
42,1,0.21608039736747742,0.8249366879463196
42,0,0.2261306494474411,-0.8504194021224976
42,1,0.2261306494474411,0.8202821612358093
42,0,0.23618090152740479,-0.862026035785675
42,1,0.23618090152740479,0.8160165548324585
42,0,0.24623115360736847,-0.8729530572891235
42,1,0.24623115360736847,0.812221884727478
42,0,0.25628140568733215,-0.8831415176391602
42,1,0.25628140568733215,0.808975338935852
42,0,0.26633167266845703,-0.89258873462677
42,1,0.26633167266845703,0.8062920570373535
42,0,0.2763819098472595,-0.901332437992096
42,1,0.2763819098472595,0.8041407465934753
42,0,0.286432147026062,-0.9094113111495972
42,1,0.286432147026062,0.8024899959564209
42,0,0.2964824140071869,-0.916864275932312
42,1,0.2964824140071869,0.8013082146644592
42,0,0.3065326511859894,-0.923729658126831
42,1,0.3065326511859894,0.8005634546279907
42,0,0.31658291816711426,-0.9300464391708374
42,1,0.31658291816711426,0.8002240061759949
42,0,0.32663315534591675,-0.935853123664856
42,1,0.32663315534591675,0.8002581596374512
42,0,0.3366834223270416,-0.9411885738372803
42,1,0.3366834223270416,0.8006343245506287
42,0,0.3467336595058441,-0.9460914134979248
42,1,0.3467336595058441,0.8013206720352173
42,0,0.356783926486969,-0.9506003856658936
42,1,0.356783926486969,0.8022856116294861
42,0,0.3668341636657715,-0.9547539949417114
42,1,0.3668341636657715,0.803497314453125
42,0,0.37688443064689636,-0.9585912227630615
42,1,0.37688443064689636,0.8049241304397583
42,0,0.38693466782569885,-0.9621507525444031
42,1,0.38693466782569885,0.8065342307090759
42,0,0.39698493480682373,-0.9654708504676819
42,1,0.39698493480682373,0.8082960844039917
42,0,0.4070351719856262,-0.9685906767845154
42,1,0.4070351719856262,0.8101779222488403
42,0,0.4170854389667511,-0.9715487360954285
42,1,0.4170854389667511,0.812147855758667
42,0,0.4271356761455536,-0.9743838906288147
42,1,0.4271356761455536,0.8141744136810303
42,0,0.43718594312667847,-0.977134644985199
42,1,0.43718594312667847,0.8162258267402649
42,0,0.44723618030548096,-0.9798397421836853
42,1,0.44723618030548096,0.8182703256607056
42,0,0.45728641748428345,-0.9825379848480225
42,1,0.45728641748428345,0.820276141166687
42,0,0.4673366844654083,-0.9852678775787354
