kernel,edge_idx,x_eval,activation
Matern32,0,-0.21608039736747742,-0.44964465498924255
Matern32,1,-0.21608039736747742,0.5282737016677856
Matern32,0,-0.20603014528751373,-0.4521419107913971
Matern32,1,-0.20603014528751373,0.5446625351905823
Matern32,0,-0.19597989320755005,-0.4545491933822632
Matern32,1,-0.19597989320755005,0.5616170167922974
Matern32,0,-0.18592964112758636,-0.45691025257110596
Matern32,1,-0.18592964112758636,0.579038679599762
Matern32,0,-0.17587940394878387,-0.45926886796951294
Matern32,1,-0.17587940394878387,0.5968286395072937
Matern32,0,-0.1658291518688202,-0.4616687595844269
Matern32,1,-0.1658291518688202,0.6148881912231445
Matern32,0,-0.1557788997888565,-0.46415358781814575
Matern32,1,-0.1557788997888565,0.6331185698509216
Matern32,0,-0.14572864770889282,-0.46676716208457947
Matern32,1,-0.14572864770889282,0.6514211893081665
Matern32,0,-0.13567839562892914,-0.46955305337905884
Matern32,1,-0.13567839562892914,0.669697105884552
Matern32,0,-0.12562814354896545,-0.4725552797317505
Matern32,1,-0.12562814354896545,0.6878478527069092
Matern32,0,-0.11557789146900177,-0.4758172929286957
Matern32,1,-0.11557789146900177,0.7057746648788452
Matern32,0,-0.10552763938903809,-0.47938287258148193
Matern32,1,-0.10552763938903809,0.7233785390853882
Matern32,0,-0.0954773873090744,-0.4832957983016968
Matern32,1,-0.0954773873090744,0.7405609488487244
Matern32,0,-0.08542713522911072,-0.48759984970092773
Matern32,1,-0.08542713522911072,0.7572232484817505
Matern32,0,-0.07537688314914703,-0.492338627576828
Matern32,1,-0.07537688314914703,0.7732664942741394
Matern32,0,-0.06532663106918335,-0.4975559115409851
Matern32,1,-0.06532663106918335,0.7885921597480774
Matern32,0,-0.055276382714509964,-0.5032954812049866
Matern32,1,-0.055276382714509964,0.8031014800071716
Matern32,0,-0.04522613063454628,-0.5096009373664856
Matern32,1,-0.04522613063454628,0.8166956305503845
Matern32,0,-0.035175878554582596,-0.5165161490440369
Matern32,1,-0.035175878554582596,0.8292758464813232
Matern32,0,-0.02512562833726406,-0.5240846276283264
Matern32,1,-0.02512562833726406,0.8407435417175293
Matern32,0,-0.015075377188622952,-0.5323503613471985
Matern32,1,-0.015075377188622952,0.8510000705718994
Matern32,0,-0.005025125574320555,-0.5413569808006287
Matern32,1,-0.005025125574320555,0.8599464893341064
Matern32,0,0.005025125574320555,-0.5511459708213806
Matern32,1,0.005025125574320555,0.867487907409668
Matern32,0,0.015075377188622952,-0.5617074370384216
Matern32,1,0.015075377188622952,0.8736159801483154
Matern32,0,0.02512562833726406,-0.5729805827140808
Matern32,1,0.02512562833726406,0.8784091472625732
Matern32,0,0.035175878554582596,-0.5849021077156067
Matern32,1,0.035175878554582596,0.8819497227668762
Matern32,0,0.04522613063454628,-0.597408652305603
Matern32,1,0.04522613063454628,0.8843194842338562
Matern32,0,0.055276382714509964,-0.6104372143745422
Matern32,1,0.055276382714509964,0.8856008052825928
Matern32,0,0.06532663106918335,-0.6239242553710938
Matern32,1,0.06532663106918335,0.8858756422996521
Matern32,0,0.07537688314914703,-0.6378066539764404
Matern32,1,0.07537688314914703,0.885226309299469
Matern32,0,0.08542713522911072,-0.6520212888717651
Matern32,1,0.08542713522911072,0.883734941482544
Matern32,0,0.0954773873090744,-0.6665048599243164
Matern32,1,0.0954773873090744,0.8814835548400879
Matern32,0,0.10552763938903809,-0.6811941266059875
Matern32,1,0.10552763938903809,0.8785543441772461
Matern32,0,0.11557789146900177,-0.6960257291793823
Matern32,1,0.11557789146900177,0.8750293850898743
Matern32,0,0.12562814354896545,-0.7109365463256836
Matern32,1,0.12562814354896545,0.8709909915924072
Matern32,0,0.13567839562892914,-0.7258633375167847
Matern32,1,0.13567839562892914,0.8665211200714111
Matern32,0,0.14572864770889282,-0.7407428026199341
Matern32,1,0.14572864770889282,0.861702024936676
Matern32,0,0.1557788997888565,-0.7555118799209595
Matern32,1,0.1557788997888565,0.8566157221794128
Matern32,0,0.1658291518688202,-0.7701071500778198
Matern32,1,0.1658291518688202,0.8513444662094116
Matern32,0,0.17587940394878387,-0.7844653129577637
Matern32,1,0.17587940394878387,0.8459702730178833
Matern32,0,0.18592964112758636,-0.7985232472419739
Matern32,1,0.18592964112758636,0.8405753374099731
Matern32,0,0.19597989320755005,-0.8122177720069885
Matern32,1,0.19597989320755005,0.8352418541908264
Matern32,0,0.20603014528751373,-0.8254854679107666
Matern32,1,0.20603014528751373,0.8300518989562988
Matern32,0,0.21608039736747742,-0.8382631540298462
Matern32,1,0.21608039736747742,0.8250875473022461
Matern32,0,0.2261306494474411,-0.8504878282546997
Matern32,1,0.2261306494474411,0.8204310536384583
Matern32,0,0.23618090152740479,-0.8620960116386414
Matern32,1,0.23618090152740479,0.8161645531654358
Matern32,0,0.24623115360736847,-0.8730244040489197
Matern32,1,0.24623115360736847,0.8123701214790344
Matern32,0,0.25628140568733215,-0.8832139372825623
Matern32,1,0.25628140568733215,0.8091250658035278
Matern32,0,0.26633167266845703,-0.8926621675491333
Matern32,1,0.26633167266845703,0.8064442873001099
Matern32,0,0.2763819098472595,-0.9014064073562622
Matern32,1,0.2763819098472595,0.8042964339256287
Matern32,0,0.286432147026062,-0.9094857573509216
Matern32,1,0.286432147026062,0.8026499152183533
Matern32,0,0.2964824140071869,-0.916938841342926
Matern32,1,0.2964824140071869,0.8014726042747498
Matern32,0,0.3065326511859894,-0.9238042235374451
Matern32,1,0.3065326511859894,0.8007326722145081
Matern32,0,0.31658291816711426,-0.9301207661628723
Matern32,1,0.31658291816711426,0.8003981113433838
Matern32,0,0.32663315534591675,-0.9359270930290222
Matern32,1,0.32663315534591675,0.8004369735717773
Matern32,0,0.3366834223270416,-0.9412619471549988
Matern32,1,0.3366834223270416,0.8008173704147339
Matern32,0,0.3467336595058441,-0.946164071559906
Matern32,1,0.3467336595058441,0.8015074729919434
Matern32,0,0.356783926486969,-0.9506721496582031
Matern32,1,0.356783926486969,0.8024752140045166
Matern32,0,0.3668341636657715,-0.9548248052597046
Matern32,1,0.3668341636657715,0.8036885857582092
Matern32,0,0.37688443064689636,-0.9586608409881592
Matern32,1,0.37688443064689636,0.8051158785820007
Matern32,0,0.38693466782569885,-0.9622189998626709
Matern32,1,0.38693466782569885,0.8067249655723572
Matern32,0,0.39698493480682373,-0.9655379056930542
Matern32,1,0.39698493480682373,0.8084840774536133
Matern32,0,0.4070351719856262,-0.9686563014984131
Matern32,1,0.4070351719856262,0.8103612661361694
Matern32,0,0.4170854389667511,-0.971612811088562
Matern32,1,0.4170854389667511,0.8123242259025574
Matern32,0,0.4271356761455536,-0.9744464159011841
Matern32,1,0.4271356761455536,0.8143416047096252
Matern32,0,0.43718594312667847,-0.9771955013275146
Matern32,1,0.43718594312667847,0.8163811564445496
Matern32,0,0.44723618030548096,-0.9798990488052368
Matern32,1,0.44723618030548096,0.8184109926223755
Matern32,0,0.45728641748428345,-0.9825955629348755
Matern32,1,0.45728641748428345,0.8203991651535034
Matern32,0,0.4673366844654083,-0.9853239059448242
Matern32,1,0.4673366844654083,0.8223137259483337
Matern32,0,0.4773869216442108,-0.9881227016448975
Matern32,1,0.4773869216442108,0.8241228461265564
Matern32,0,0.4874371886253357,-0.9910306930541992
Matern32,1,0.4874371886253357,0.8257944583892822
Matern32,0,0.4974874258041382,-0.9940863847732544
Matern32,1,0.4974874258041382,0.8272967338562012
Matern32,0,0.5075376629829407,-0.9973260164260864
Matern32,1,0.5075376629829407,0.8286010026931763
Matern32,0,0.5175879597663879,-1.0007609128952026
Matern32,1,0.5175879597663879,0.8297067880630493
Matern32,0,0.5276381969451904,-1.0043901205062866
Matern32,1,0.5276381969451904,0.8306283354759216
Matern32,0,0.5376884341239929,-1.0082120895385742
Matern32,1,0.5376884341239929,0.8313799500465393
Matern32,0,0.5477386713027954,-1.012225866317749
Matern32,1,0.5477386713027954,0.8319759368896484
Matern32,0,0.5577889680862427,-1.016430139541626
Matern32,1,0.5577889680862427,0.8324306011199951
Matern32,0,0.5678392052650452,-1.0208239555358887
Matern32,1,0.5678392052650452,0.8327582478523254
Matern32,0,0.5778894424438477,-1.0254058837890625
Matern32,1,0.5778894424438477,0.8329731822013855
Matern32,0,0.5879396796226501,-1.030174732208252
Matern32,1,0.5879396796226501,0.8330898284912109
Matern32,0,0.5979899764060974,-1.0351296663284302
Matern32,1,0.5979899764060974,0.8331224322319031
Matern32,0,0.6080402135848999,-1.040268898010254
Matern32,1,0.6080402135848999,0.8330851793289185
Matern32,0,0.6180904507637024,-1.0455915927886963
Matern32,1,0.6180904507637024,0.832992434501648
Matern32,0,0.6281406879425049,-1.0510965585708618
Matern32,1,0.6281406879425049,0.832858681678772
Matern32,0,0.6381909251213074,-1.0567823648452759
Matern32,1,0.6381909251213074,0.8326980471611023
Matern32,0,0.6482412219047546,-1.0626481771469116
Matern32,1,0.6482412219047546,0.8325248956680298
Matern32,0,0.6582914590835571,-1.0686923265457153
Matern32,1,0.6582914590835571,0.8323535323143005
Matern32,0,0.6683416962623596,-1.0749139785766602
Matern32,1,0.6683416962623596,0.8321982622146606
Matern32,0,0.6783919334411621,-1.0813120603561401
Matern32,1,0.6783919334411621,0.832073450088501
Matern32,0,0.6884422302246094,-1.0878850221633911
Matern32,1,0.6884422302246094,0.8319934010505676
Matern32,0,0.6984924674034119,-1.094631552696228
Matern32,1,0.6984924674034119,0.8319722414016724
Matern32,0,0.7085427045822144,-1.101550817489624
Matern32,1,0.7085427045822144,0.8320245742797852
Matern32,0,0.7185929417610168,-1.1086416244506836
Matern32,1,0.7185929417610168,0.8321645259857178
Matern32,0,0.7286432385444641,-1.1159025430679321
Matern32,1,0.7286432385444641,0.8324064016342163
Matern32,0,0.7386934757232666,-1.1233323812484741
Matern32,1,0.7386934757232666,0.8327646255493164
Matern32,0,0.7487437129020691,-1.1309300661087036
Matern32,1,0.7487437129020691,0.8332533240318298
Matern32,0,0.7587939500808716,-1.138690710067749
Matern32,1,0.7587939500808716,0.8338836431503296
Matern32,0,0.7688442468643188,-1.1465872526168823
Matern32,1,0.7688442468643188,0.8346465826034546
Matern32,0,0.7788944840431213,-1.1545852422714233
Matern32,1,0.7788944840431213,0.835526168346405
Matern32,0,0.7889447212219238,-1.1626495122909546
Matern32,1,0.7889447212219238,0.8365063667297363
Matern32,0,0.7989949584007263,-1.170745611190796
Matern32,1,0.7989949584007263,0.8375710844993591
Matern32,0,0.8090452551841736,-1.1788387298583984
Matern32,1,0.8090452551841736,0.8387044668197632
Matern32,0,0.8190954923629761,-1.1868937015533447
Matern32,1,0.8190954923629761,0.8398903012275696
Matern32,0,0.8291457295417786,-1.1948764324188232
Matern32,1,0.8291457295417786,0.8411126136779785
Matern32,0,0.839195966720581,-1.202751636505127
Matern32,1,0.839195966720581,0.8423553705215454
Matern32,0,0.8492462038993835,-1.210484504699707
Matern32,1,0.8492462038993835,0.8436025977134705
Matern32,0,0.8592965006828308,-1.2180407047271729
Matern32,1,0.8592965006828308,0.8448382616043091
Matern32,0,0.8693467378616333,-1.2253851890563965
Matern32,1,0.8693467378616333,0.8460463285446167
Matern32,0,0.8793969750404358,-1.2324833869934082
Matern32,1,0.8793969750404358,0.8472106456756592
Matern32,0,0.8894472122192383,-1.23930025100708
Matern32,1,0.8894472122192383,0.8483153581619263
Matern32,0,0.8994975090026855,-1.2458008527755737
Matern32,1,0.8994975090026855,0.8493443131446838
Matern32,0,0.909547746181488,-1.251950740814209
Matern32,1,0.909547746181488,0.8502815365791321
Matern32,0,0.9195979833602905,-1.2577152252197266
Matern32,1,0.9195979833602905,0.8511110544204712
Matern32,0,0.929648220539093,-1.2630592584609985
Matern32,1,0.929648220539093,0.8518166542053223
Matern32,0,0.9396985173225403,-1.2679485082626343
Matern32,1,0.9396985173225403,0.8523825407028198
Matern32,0,0.9497487545013428,-1.2723475694656372
Matern32,1,0.9497487545013428,0.8527926206588745
Matern32,0,0.9597989916801453,-1.2762221097946167
Matern32,1,0.9597989916801453,0.8530306816101074
Matern32,0,0.9698492288589478,-1.2795372009277344
Matern32,1,0.9698492288589478,0.8530809283256531
Matern32,0,0.979899525642395,-1.28225839138031
Matern32,1,0.979899525642395,0.8529272675514221
Matern32,0,0.9899497628211975,-1.2843501567840576
Matern32,1,0.9899497628211975,0.8525536060333252
Matern32,0,1.0,-1.2857784032821655
Matern32,1,1.0,0.8519439697265625
Matern52,0,-1.0,2.483100652694702
Matern52,1,-1.0,0.33729541301727295
Matern52,0,-0.9899497628211975,2.474217653274536
Matern52,1,-0.9899497628211975,0.3372429609298706
Matern52,0,-0.979899525642395,2.4637627601623535
Matern52,1,-0.979899525642395,0.33722537755966187
Matern52,0,-0.9698492288589478,2.4516985416412354
Matern52,1,-0.9698492288589478,0.33723825216293335
Matern52,0,-0.9597989916801453,2.437985897064209
Matern52,1,-0.9597989916801453,0.3372774124145508
Matern52,0,-0.9497487545013428,2.42258882522583
Matern52,1,-0.9497487545013428,0.33733856678009033
Matern52,0,-0.9396985173225403,2.4054689407348633
Matern52,1,-0.9396985173225403,0.3374174237251282
Matern52,0,-0.929648220539093,2.386587381362915
Matern52,1,-0.929648220539093,0.33750972151756287
Matern52,0,-0.9195979833602905,2.365908145904541
Matern52,1,-0.9195979833602905,0.33761104941368103
Matern52,0,-0.909547746181488,2.3433923721313477
Matern52,1,-0.909547746181488,0.3377172648906708
Matern52,0,-0.8994975090026855,2.3190019130706787
Matern52,1,-0.8994975090026855,0.3378239870071411
Matern52,0,-0.8894472122192383,2.2927002906799316
Matern52,1,-0.8894472122192383,0.3379270136356354
Matern52,0,-0.8793969750404358,2.264448404312134
Matern52,1,-0.8793969750404358,0.338021844625473
Matern52,0,-0.8693467378616333,2.234208822250366
Matern52,1,-0.8693467378616333,0.33810433745384216
Matern52,0,-0.8592965006828308,2.201944351196289
Matern52,1,-0.8592965006828308,0.33817026019096375
Matern52,0,-0.8492462038993835,2.167617082595825
Matern52,1,-0.8492462038993835,0.33821529150009155
Matern52,0,-0.839195966720581,2.131188154220581
Matern52,1,-0.839195966720581,0.3382350504398346
Matern52,0,-0.8291457295417786,2.092620849609375
Matern52,1,-0.8291457295417786,0.338225394487381
Matern52,0,-0.8190954923629761,2.051877498626709
Matern52,1,-0.8190954923629761,0.33818188309669495
Matern52,0,-0.8090452551841736,2.0089197158813477
Matern52,1,-0.8090452551841736,0.33810028433799744
Matern52,0,-0.7989949584007263,1.9637094736099243
Matern52,1,-0.7989949584007263,0.33797621726989746
Matern52,0,-0.7889447212219238,1.9162098169326782
Matern52,1,-0.7889447212219238,0.3378056287765503
Matern52,0,-0.7788944840431213,1.8663828372955322
Matern52,1,-0.7788944840431213,0.33758407831192017
Matern52,0,-0.7688442468643188,1.814190149307251
Matern52,1,-0.7688442468643188,0.33730730414390564
Matern52,0,-0.7587939500808716,1.7595940828323364
Matern52,1,-0.7587939500808716,0.3369709253311157
Matern52,0,-0.7487437129020691,1.7025575637817383
Matern52,1,-0.7487437129020691,0.3365707993507385
Matern52,0,-0.7386934757232666,1.6431052684783936
Matern52,1,-0.7386934757232666,0.33610600233078003
Matern52,0,-0.7286432385444641,1.5814366340637207
Matern52,1,-0.7286432385444641,0.33558565378189087
Matern52,0,-0.7185929417610168,1.5177797079086304
Matern52,1,-0.7185929417610168,0.3350202739238739
Matern52,0,-0.7085427045822144,1.4523637294769287
Matern52,1,-0.7085427045822144,0.33442050218582153
Matern52,0,-0.6984924674034119,1.3854174613952637
Matern52,1,-0.6984924674034119,0.3337968587875366
Matern52,0,-0.6884422302246094,1.317170262336731
Matern52,1,-0.6884422302246094,0.3331601023674011
Matern52,0,-0.6783919334411621,1.2478489875793457
Matern52,1,-0.6783919334411621,0.33252057433128357
Matern52,0,-0.6683416962623596,1.1776846647262573
Matern52,1,-0.6683416962623596,0.33188924193382263
Matern52,0,-0.6582914590835571,1.1069051027297974
Matern52,1,-0.6582914590835571,0.3312765061855316
Matern52,0,-0.6482412219047546,1.0357388257980347
Matern52,1,-0.6482412219047546,0.3306930959224701
Matern52,0,-0.6381909251213074,0.9644147157669067
Matern52,1,-0.6381909251213074,0.33014944195747375
Matern52,0,-0.6281406879425049,0.893161952495575
Matern52,1,-0.6281406879425049,0.3296563923358917
Matern52,0,-0.6180904507637024,0.8222091197967529
Matern52,1,-0.6180904507637024,0.3292243182659149
Matern52,0,-0.6080402135848999,0.7517849206924438
Matern52,1,-0.6080402135848999,0.3288640081882477
Matern52,0,-0.5979899764060974,0.6821179389953613
Matern52,1,-0.5979899764060974,0.3285859525203705
Matern52,0,-0.5879396796226501,0.6134370565414429
Matern52,1,-0.5879396796226501,0.3284008502960205
Matern52,0,-0.5778894424438477,0.5459713935852051
Matern52,1,-0.5778894424438477,0.3283192813396454
Matern52,0,-0.5678392052650452,0.47994935512542725
Matern52,1,-0.5678392052650452,0.3283518850803375
Matern52,0,-0.5577889680862427,0.41559988260269165
Matern52,1,-0.5577889680862427,0.3285091817378998
Matern52,0,-0.5477386713027954,0.3531513810157776
Matern52,1,-0.5477386713027954,0.32880187034606934
Matern52,0,-0.5376884341239929,0.2928331792354584
Matern52,1,-0.5376884341239929,0.32924050092697144
Matern52,0,-0.5276381969451904,0.23487384617328644
Matern52,1,-0.5276381969451904,0.32983577251434326
Matern52,0,-0.5175879597663879,0.17950208485126495
Matern52,1,-0.5175879597663879,0.3305981755256653
Matern52,0,-0.5075376629829407,0.1269463300704956
Matern52,1,-0.5075376629829407,0.33153843879699707
Matern52,0,-0.4974874258041382,0.07743524014949799
Matern52,1,-0.4974874258041382,0.33266711235046387
Matern52,0,-0.4874371886253357,0.031088411808013916
Matern52,1,-0.4874371886253357,0.33399897813796997
Matern52,0,-0.4773869216442108,-0.012183323502540588
Matern52,1,-0.4773869216442108,0.335556298494339
Matern52,0,-0.4673366844654083,-0.05249285697937012
Matern52,1,-0.4673366844654083,0.3373623788356781
Matern52,0,-0.45728641748428345,-0.08995375037193298
Matern52,1,-0.45728641748428345,0.3394405245780945
Matern52,0,-0.44723618030548096,-0.12467886507511139
Matern52,1,-0.44723618030548096,0.3418140411376953
Matern52,0,-0.43718594312667847,-0.15678158402442932
Matern52,1,-0.43718594312667847,0.34450626373291016
Matern52,0,-0.4271356761455536,-0.18637512624263763
Matern52,1,-0.4271356761455536,0.34754037857055664
Matern52,0,-0.4170854389667511,-0.21357256174087524
Matern52,1,-0.4170854389667511,0.3509397506713867
Matern52,0,-0.4070351719856262,-0.23848727345466614
Matern52,1,-0.4070351719856262,0.3547278344631195
Matern52,0,-0.39698493480682373,-0.2612321972846985
Matern52,1,-0.39698493480682373,0.3589276075363159
Matern52,0,-0.38693466782569885,-0.28192079067230225
Matern52,1,-0.38693466782569885,0.36356258392333984
Matern52,0,-0.37688443064689636,-0.30066609382629395
Matern52,1,-0.37688443064689636,0.3686559200286865
Matern52,0,-0.3668341636657715,-0.3175813555717468
Matern52,1,-0.3668341636657715,0.3742309510707855
Matern52,0,-0.356783926486969,-0.33277973532676697
Matern52,1,-0.356783926486969,0.3803110420703888
Matern52,0,-0.3467336595058441,-0.3463744819164276
Matern52,1,-0.3467336595058441,0.38691943883895874
Matern52,0,-0.3366834223270416,-0.35847872495651245
Matern52,1,-0.3366834223270416,0.39407944679260254
Matern52,0,-0.32663315534591675,-0.3692057728767395
Matern52,1,-0.32663315534591675,0.4018142819404602
Matern52,0,-0.31658291816711426,-0.37866872549057007
Matern52,1,-0.31658291816711426,0.4101473093032837
Matern52,0,-0.3065326511859894,-0.386980801820755
Matern52,1,-0.3065326511859894,0.41910189390182495
Matern52,0,-0.2964824140071869,-0.3942551612854004
Matern52,1,-0.2964824140071869,0.42870116233825684
Matern52,0,-0.286432147026062,-0.40060508251190186
Matern52,1,-0.286432147026062,0.4389684796333313
Matern52,0,-0.2763819098472595,-0.40614375472068787
Matern52,1,-0.2763819098472595,0.4499272108078003
Matern52,0,-0.26633167266845703,-0.4109843373298645
Matern52,1,-0.26633167266845703,0.46160054206848145
Matern52,0,-0.25628140568733215,-0.41524001955986023
Matern52,1,-0.25628140568733215,0.4740118682384491
Matern52,0,-0.24623115360736847,-0.4190234839916229
Matern52,1,-0.24623115360736847,0.48718351125717163
Matern52,0,-0.23618090152740479,-0.4224229156970978
Matern52,1,-0.23618090152740479,0.5010951161384583
Matern52,0,-0.2261306494474411,-0.42549264430999756
Matern52,1,-0.2261306494474411,0.5156676173210144
Matern52,0,-0.21608039736747742,-0.42828458547592163
Matern52,1,-0.21608039736747742,0.5308176279067993
Matern52,0,-0.20603014528751373,-0.4308505654335022
Matern52,1,-0.20603014528751373,0.5464614629745483
Matern52,0,-0.19597989320755005,-0.4332423508167267
Matern52,1,-0.19597989320755005,0.5625156164169312
Matern52,0,-0.18592964112758636,-0.4355117976665497
Matern52,1,-0.18592964112758636,0.5788963437080383
Matern52,0,-0.17587940394878387,-0.4377107620239258
Matern52,1,-0.17587940394878387,0.5955203771591187
Matern52,0,-0.1658291518688202,-0.4398910701274872
Matern52,1,-0.1658291518688202,0.6123040318489075
Matern52,0,-0.1557788997888565,-0.4421044886112213
Matern52,1,-0.1557788997888565,0.6291638016700745
Matern52,0,-0.14572864770889282,-0.4444029927253723
Matern52,1,-0.14572864770889282,0.6460161805152893
Matern52,0,-0.13567839562892914,-0.44683822989463806
Matern52,1,-0.13567839562892914,0.6627774834632874
Matern52,0,-0.12562814354896545,-0.44946226477622986
Matern52,1,-0.12562814354896545,0.6793643236160278
Matern52,0,-0.11557789146900177,-0.45232677459716797
Matern52,1,-0.11557789146900177,0.6956930756568909
Matern52,0,-0.10552763938903809,-0.45548367500305176
Matern52,1,-0.10552763938903809,0.7116802334785461
Matern52,0,-0.0954773873090744,-0.4589846134185791
Matern52,1,-0.0954773873090744,0.7272422909736633
Matern52,0,-0.08542713522911072,-0.4628816843032837
Matern52,1,-0.08542713522911072,0.7422956228256226
Matern52,0,-0.07537688314914703,-0.4672265350818634
Matern52,1,-0.07537688314914703,0.756756603717804
Matern52,0,-0.06532663106918335,-0.47207111120224
Matern52,1,-0.06532663106918335,0.7705418467521667
Matern52,0,-0.055276382714509964,-0.47746723890304565
Matern52,1,-0.055276382714509964,0.7835677862167358
Matern52,0,-0.04522613063454628,-0.4834666848182678
Matern52,1,-0.04522613063454628,0.7957508563995361
Matern52,0,-0.035175878554582596,-0.4901212751865387
Matern52,1,-0.035175878554582596,0.8070074915885925
Matern52,0,-0.02512562833726406,-0.4974828362464905
Matern52,1,-0.02512562833726406,0.8172541260719299
Matern52,0,-0.015075377188622952,-0.5056033730506897
Matern52,1,-0.015075377188622952,0.8264073133468628
Matern52,0,-0.005025125574320555,-0.5145345330238342
Matern52,1,-0.005025125574320555,0.8343834280967712
Matern52,0,0.005025125574320555,-0.5243256688117981
Matern52,1,0.005025125574320555,0.8411021828651428
Matern52,0,0.015075377188622952,-0.5349680781364441
Matern52,1,0.015075377188622952,0.8465585708618164
Matern52,0,0.02512562833726406,-0.5463947653770447
Matern52,1,0.02512562833726406,0.8508226871490479
Matern52,0,0.035175878554582596,-0.5585364103317261
Matern52,1,0.035175878554582596,0.8539681434631348
Matern52,0,0.04522613063454628,-0.5713235139846802
Matern52,1,0.04522613063454628,0.8560680747032166
Matern52,0,0.055276382714509964,-0.5846867561340332
Matern52,1,0.055276382714509964,0.8571963310241699
Matern52,0,0.06532663106918335,-0.598556637763977
Matern52,1,0.06532663106918335,0.8574259281158447
Matern52,0,0.07537688314914703,-0.6128638982772827
Matern52,1,0.07537688314914703,0.8568305969238281
Matern52,0,0.08542713522911072,-0.6275389790534973
Matern52,1,0.08542713522911072,0.8554836511611938
Matern52,0,0.0954773873090744,-0.6425125598907471
Matern52,1,0.0954773873090744,0.8534584045410156
Matern52,0,0.10552763938903809,-0.6577152013778687
Matern52,1,0.10552763938903809,0.8508287072181702
Matern52,0,0.11557789146900177,-0.6730775237083435
Matern52,1,0.11557789146900177,0.8476675152778625
Matern52,0,0.12562814354896545,-0.6885300874710083
Matern52,1,0.12562814354896545,0.8440485000610352
Matern52,0,0.13567839562892914,-0.7040034532546997
Matern52,1,0.13567839562892914,0.8400449752807617
Matern52,0,0.14572864770889282,-0.7194283604621887
Matern52,1,0.14572864770889282,0.8357306122779846
Matern52,0,0.1557788997888565,-0.7347352504730225
Matern52,1,0.1557788997888565,0.8311787247657776
Matern52,0,0.1658291518688202,-0.7498548030853271
Matern52,1,0.1658291518688202,0.8264626860618591
Matern52,0,0.17587940394878387,-0.7647174596786499
Matern52,1,0.17587940394878387,0.8216559290885925
Matern52,0,0.18592964112758636,-0.7792539596557617
Matern52,1,0.18592964112758636,0.8168318867683411
Matern52,0,0.19597989320755005,-0.793394923210144
Matern52,1,0.19597989320755005,0.8120641112327576
Matern52,0,0.20603014528751373,-0.8070708513259888
Matern52,1,0.20603014528751373,0.8074259757995605
Matern52,0,0.21608039736747742,-0.8202123641967773
Matern52,1,0.21608039736747742,0.8029909729957581
Matern52,0,0.2261306494474411,-0.8327500820159912
Matern52,1,0.2261306494474411,0.798832356929779
Matern52,0,0.23618090152740479,-0.8446146249771118
Matern52,1,0.23618090152740479,0.7950238585472107
Matern52,0,0.24623115360736847,-0.8557364344596863
Matern52,1,0.24623115360736847,0.7916386723518372
Matern52,0,0.25628140568733215,-0.8660507798194885
Matern52,1,0.25628140568733215,0.7887459993362427
Matern52,0,0.26633167266845703,-0.8755554556846619
Matern52,1,0.26633167266845703,0.7863590121269226
Matern52,0,0.2763819098472595,-0.8842929601669312
Matern52,1,0.2763819098472595,0.7844497561454773
Matern52,0,0.286432147026062,-0.8923072218894958
Matern52,1,0.286432147026062,0.7829895615577698
Matern52,0,0.2964824140071869,-0.8996421098709106
Matern52,1,0.2964824140071869,0.7819498181343079
Matern52,0,0.3065326511859894,-0.906341016292572
Matern52,1,0.3065326511859894,0.7813019156455994
Matern52,0,0.31658291816711426,-0.9124476313591003
Matern52,1,0.31658291816711426,0.7810171246528625
Matern52,0,0.32663315534591675,-0.9180060625076294
Matern52,1,0.32663315534591675,0.7810667157173157
Matern52,0,0.3366834223270416,-0.9230597615242004
Matern52,1,0.3366834223270416,0.7814220786094666
Matern52,0,0.3467336595058441,-0.9276524782180786
Matern52,1,0.3467336595058441,0.782054603099823
Matern52,0,0.356783926486969,-0.9318279027938843
Matern52,1,0.356783926486969,0.782935619354248
Matern52,0,0.3668341636657715,-0.9356297850608826
Matern52,1,0.3668341636657715,0.78403639793396
Matern52,0,0.37688443064689636,-0.9391019344329834
Matern52,1,0.37688443064689636,0.7853283286094666
Matern52,0,0.38693466782569885,-0.9422881603240967
Matern52,1,0.38693466782569885,0.7867827415466309
Matern52,0,0.39698493480682373,-0.9452318549156189
Matern52,1,0.39698493480682373,0.7883708477020264
Matern52,0,0.4070351719856262,-0.9479769468307495
Matern52,1,0.4070351719856262,0.7900640964508057
Matern52,0,0.4170854389667511,-0.9505668878555298
Matern52,1,0.4170854389667511,0.7918338179588318
Matern52,0,0.4271356761455536,-0.9530460238456726
Matern52,1,0.4271356761455536,0.7936514019966125
Matern52,0,0.43718594312667847,-0.9554575681686401
Matern52,1,0.43718594312667847,0.7954880595207214
Matern52,0,0.44723618030548096,-0.9578453302383423
Matern52,1,0.44723618030548096,0.7973151803016663
Matern52,0,0.45728641748428345,-0.9602530598640442
Matern52,1,0.45728641748428345,0.7991040945053101
Matern52,0,0.4673366844654083,-0.9627245664596558
Matern52,1,0.4673366844654083,0.8008260726928711
Matern52,0,0.4773869216442108,-0.9653034806251526
Matern52,1,0.4773869216442108,0.8024526834487915
Matern52,0,0.4874371886253357,-0.9680336117744446
Matern52,1,0.4874371886253357,0.803955078125
Matern52,0,0.4974874258041382,-0.9709583520889282
Matern52,1,0.4974874258041382,0.8053045272827148
